2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 04:45:20 | WARN | orders | Temporary network jitter detected rtt_ms=640 (env=staging, region=ap-southeast-1, ip=162.17.233.101, request_id=ppt95l90sl6da2do, trace_id=wwzzardlwvznzd82msnssu1n, ua="PostmanRuntime/7.36.0")
2026-02-01 04:45:21 | WARN | scheduler | Circuit breaker half-open dependency=orders-api (env=staging, region=ap-southeast-1, ip=92.206.138.89, request_id=g9zs7w7uu6jmvhnq, trace_id=zrqfhkx445fij111ixrtzqg4, ua="PostmanRuntime/7.36.0")
2026-02-01 04:45:23 | WARN | billing | Retrying request to upstream service attempt=4 (env=dev, region=eu-west-1, ip=86.53.108.54, request_id=f6vpnv5vyfe1dszq, trace_id=ju0xr0vgux93xigdq5k5bz5u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:45:25 | WARN | cache | Temporary network jitter detected rtt_ms=583 (env=prod, region=me-south-1, ip=164.175.154.154, request_id=dz241gl0ewz3kcx3, trace_id=b6jl19ja5bqhc6jh79rbrgu7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:45:28 | WARN | gateway | High memory usage warning mem=96% (env=prod, region=eu-west-1, ip=117.38.131.30, request_id=9nf01uprqk90vc4v, trace_id=6fognp221qcicufj4fow1qyy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:45:40 | WARN | auth | Queue backlog growing size=3127 (env=staging, region=ap-southeast-1, ip=198.253.129.49, request_id=ggy5jqgjwih786cq, trace_id=qc9vles2neu42x2qbds7gamd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:45:41 | WARN | cdn | Disk usage above 80% disk=91% (env=prod, region=ap-southeast-1, ip=183.160.46.52, request_id=r693eb8kke386gbk, trace_id=dc16zwa8iom1qh5hckrnl5lq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:45:45 | WARN | email | Slow response detected (2208ms) endpoint=/admin/config (env=prod, region=me-south-1, ip=183.103.99.245, request_id=ub1gnwipxveupia0, trace_id=gbxn7cvizhygwwuov1zy8820, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:45:47 | WARN | inventory | Queue backlog growing size=641 (env=prod, region=us-east-1, ip=177.39.15.79, request_id=er027b737o46947x, trace_id=cvq8nfuw2vu63a3v05youhug, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:46:04 | WARN | api | Retrying request to upstream service attempt=4 (env=staging, region=us-east-1, ip=230.42.156.210, request_id=zz6o1pume8hcbcl4, trace_id=g0t7b1hcdgovvlqp30hywb08, ua="PostmanRuntime/7.36.0")
2026-02-01 04:46:06 | WARN | scheduler | Elevated error rate observed window_s=30 rate=13.4% (env=staging, region=us-east-1, ip=70.204.82.2, request_id=rqx3m5d3pn0ktrvb, trace_id=blg0ba1hv2icht8b4h8zxw2i, ua="PostmanRuntime/7.36.0")
2026-02-01 04:46:11 | WARN | frontend | Circuit breaker half-open dependency=redis (env=prod, region=us-east-1, ip=68.64.53.169, request_id=5mqq7mc43gofcoaa, trace_id=d6xcbbtjiuaxg03cvzcimwxr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:46:14 | WARN | worker | Slow response detected (3306ms) endpoint=/search?q=headphones (env=prod, region=me-south-1, ip=94.189.118.17, request_id=77tdsenhqxzslyi2, trace_id=5h8dvcwek4zif00xi6tg0ah9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:16 | WARN | notifications | Disk usage above 80% disk=88% (env=staging, region=us-east-1, ip=29.232.109.87, request_id=6uuks3kn8pfejuj6, trace_id=ico238jnii2c48lc5zz2lloa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:25 | WARN | notifications | Retrying request to upstream service attempt=1 (env=staging, region=eu-west-1, ip=215.59.74.107, request_id=hxosq16upb7tadfx, trace_id=vtvuq7z7n6cfbsycq18bf6e9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:46:29 | WARN | kms | Queue backlog growing size=2367 (env=prod, region=ap-southeast-1, ip=230.88.157.21, request_id=s5dvs204ywyxl3ea, trace_id=kawfrbmekgfthmp6zt1p6pmo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:46:39 | WARN | orders | Payment provider latency high (851ms) (env=staging, region=us-east-1, ip=106.18.195.16, request_id=0r1l1ukwmrnlmlmg, trace_id=m82pniu9vzf5od7g8mavdl5d, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:42 | WARN | db | Temporary network jitter detected rtt_ms=769 (env=prod, region=eu-west-1, ip=138.8.104.216, request_id=qb93mzxwxuucotdc, trace_id=5nrmc7dza6zqwpfch5nsktkw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:47 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=93.129.143.176, request_id=yzlltgo7hpre65wk, trace_id=sioq5kpkrpt9sxftfrkbbcul, ua="curl/8.4.0")
2026-02-01 04:46:51 | WARN | storage | Elevated error rate observed window_s=60 rate=4.0% (env=prod, region=ap-southeast-1, ip=143.105.23.103, request_id=od6f40qb0a4rzvn7, trace_id=tb8mrqqm569ia56oswn95z9z, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:56 | WARN | orders | High memory usage warning mem=94% (env=prod, region=eu-west-1, ip=26.197.42.221, request_id=fesw6hni5v34w4tp, trace_id=htudap72m8p9ff2pzavxjfok, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:46:59 | WARN | payments | Payment provider latency high (1631ms) (env=prod, region=ap-southeast-1, ip=185.197.11.96, request_id=d2exap2unr00xfso, trace_id=5nedfz7917igzxs6plnua6yt, ua="curl/8.4.0")
2026-02-01 04:47:02 | WARN | notifications | Slow response detected (73ms) endpoint=/inventory/SKU63674 (env=prod, region=us-east-1, ip=76.95.56.92, request_id=g8dv563dqlh8zfb7, trace_id=b2heywkyjykybixwmgsfzrgw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:47:08 | WARN | inventory | Elevated error rate observed window_s=120 rate=14.5% (env=prod, region=eu-west-1, ip=155.84.142.166, request_id=23mzmlxn15et98j1, trace_id=059qow1uq9b6al2s2r1j4eyl, ua="PostmanRuntime/7.36.0")
2026-02-01 04:47:17 | WARN | inventory | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=177.115.178.10, request_id=dxcfuvkgbt6f9g8s, trace_id=jgbojedqdt5opxtm54zlta83, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:47:18 | WARN | search | Queue backlog growing size=2104 (env=prod, region=ap-southeast-1, ip=147.124.183.47, request_id=wqov8afar8lb9lmt, trace_id=s3fz5wafg26l58motkc51pft, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:47:21 | WARN | scheduler | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=173.151.99.146, request_id=ez5348fkl1wxt9yf, trace_id=cqfg6bojivm0lwknt5tomc46, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:47:27 | WARN | billing | Temporary network jitter detected rtt_ms=94 (env=prod, region=ap-southeast-1, ip=21.232.130.251, request_id=w52e34v438rd2jkx, trace_id=7ipfdwv9lzmj30g3cfyce7zp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:47:36 | WARN | search | Circuit breaker half-open dependency=kms (env=dev, region=us-east-1, ip=144.35.143.237, request_id=va9s4bufsc8twcxw, trace_id=fukj489le7n0qa0w4pgmqghu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:47:38 | WARN | auth | Retrying request to upstream service attempt=2 (env=staging, region=us-east-1, ip=32.233.191.245, request_id=u1yu0c8mhmtcxp8v, trace_id=bjh7sa8mwb8ie4bt09ec2o0s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:47:44 | WARN | analytics | Rate limit nearing threshold remaining=50 (env=staging, region=me-south-1, ip=116.155.139.78, request_id=6l6ndm7bgney8cu6, trace_id=zi17ihykl7myffarvghdtlcv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:47:45 | WARN | cache | Payment provider latency high (1970ms) (env=dev, region=me-south-1, ip=180.249.57.146, request_id=6q2pmetv2qv7hwx7, trace_id=eyeaajmdikt7o6vp5kpwc8c2, ua="curl/8.4.0")
2026-02-01 04:47:53 | WARN | db | Queue backlog growing size=8849 (env=prod, region=me-south-1, ip=104.228.189.168, request_id=t7hyskkm70z5b2af, trace_id=4c3udgltkhrkcti36xuizu0r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:47:54 | WARN | inventory | High memory usage warning mem=72% (env=prod, region=ap-southeast-1, ip=44.248.192.105, request_id=7c7xspc1c1jp1zaz, trace_id=o3vbjnjncmzq7td8i2omxu6i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:48:00 | WARN | scheduler | Circuit breaker half-open dependency=redis (env=prod, region=us-east-1, ip=70.194.24.130, request_id=vblgtssjd128qzcn, trace_id=on9mmcc8dfastew1ntopj4hy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:48:01 | WARN | email | Disk usage above 80% disk=80% (env=prod, region=us-east-1, ip=20.19.192.141, request_id=v2in75innaq5njtp, trace_id=kb3mg4ihq8loh3f6nwh7fwbd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:48:20 | WARN | cdn | Elevated error rate observed window_s=30 rate=1.3% (env=prod, region=eu-west-1, ip=226.128.147.73, request_id=8acstd6p1xwffl0s, trace_id=8j1uwjqfjxz0sueqeeyh2x1b, ua="curl/8.4.0")
2026-02-01 04:48:28 | WARN | profile | Retrying request to upstream service attempt=5 (env=dev, region=me-south-1, ip=60.169.22.227, request_id=mfzadvuu4lklq5d7, trace_id=11tg5k71miyqqi0vec7j7sj0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:48:38 | WARN | db | Queue backlog growing size=570 (env=prod, region=ap-southeast-1, ip=76.214.55.253, request_id=lsblhe25a6kf80tm, trace_id=8dpbcq9ijgtfyqmyf885ormc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:48:39 | WARN | cache | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=46.12.164.34, request_id=8ed9kjqrqnubgbmz, trace_id=207s4rtmuifxvf7fj5w1g55d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:48:44 | WARN | gateway | Temporary network jitter detected rtt_ms=305 (env=prod, region=us-east-1, ip=163.120.112.212, request_id=elyczn2jz76ik3hg, trace_id=sfffx9z43avx4st3o4vr5xop, ua="PostmanRuntime/7.36.0")
2026-02-01 04:48:49 | WARN | search | Temporary network jitter detected rtt_ms=355 (env=staging, region=eu-west-1, ip=150.58.239.50, request_id=lokmhla0v9znl7nf, trace_id=929cfajadthquy0bvg6xj5de, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:48:50 | WARN | notifications | Disk usage above 80% disk=88% (env=dev, region=ap-southeast-1, ip=144.121.91.204, request_id=glr1icyd74e1f7uv, trace_id=n5sa1ng23grp4a1v74aquqzg, ua="PostmanRuntime/7.36.0")
2026-02-01 04:48:56 | WARN | payments | Temporary network jitter detected rtt_ms=877 (env=staging, region=ap-southeast-1, ip=176.193.148.77, request_id=zyzfq60eff3y8plt, trace_id=smttfp7s5qo2gahjr3s06i84, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:49:00 | WARN | worker | Elevated error rate observed window_s=300 rate=7.0% (env=prod, region=ap-southeast-1, ip=225.108.31.3, request_id=st2mclhf5l5829rv, trace_id=bozksfg136ax6aorjdvc7qvl, ua="curl/8.4.0")
2026-02-01 04:49:02 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=215.97.251.133, request_id=01gkp48ogrkm49uy, trace_id=89ai8w9crwx2ivj13pm3m4yp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:49:03 | WARN | worker | Rate limit nearing threshold remaining=6 (env=prod, region=eu-west-1, ip=65.244.20.142, request_id=mwma5vqk8zbud52x, trace_id=8ezilsdd0eq28kjx3wnx3khy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:49:05 | WARN | billing | Elevated error rate observed window_s=30 rate=3.1% (env=prod, region=me-south-1, ip=55.198.134.238, request_id=llgb7hi3cc8yyw76, trace_id=t25gfz6bvoo1367hn71ptxg6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:15 | WARN | profile | High memory usage warning mem=90% (env=prod, region=me-south-1, ip=114.93.103.213, request_id=tnak99cjfl0f0uzd, trace_id=kyhzht9a6fyo4c44l4u7iu4i, ua="curl/8.4.0")
2026-02-01 04:49:17 | WARN | auth | Rate limit nearing threshold remaining=8 (env=staging, region=ap-southeast-1, ip=254.120.228.167, request_id=j0qbgl9al6fptza5, trace_id=ykq1qlscwfps2zuv60cm45hj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:19 | WARN | auth | Elevated error rate observed window_s=120 rate=10.7% (env=prod, region=me-south-1, ip=185.43.92.210, request_id=ql1xgdmcbevfuhz8, trace_id=a6kt5mtldatnrm85u6pzh6b5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:49:25 | WARN | payments | Elevated error rate observed window_s=30 rate=8.3% (env=dev, region=us-east-1, ip=100.33.28.152, request_id=ke21b6nmipuwxdrz, trace_id=ql1ow9c0v12g2590rgdrq2pq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:28 | WARN | cdn | Disk usage above 80% disk=93% (env=dev, region=eu-west-1, ip=165.223.205.163, request_id=eexxws3hbc82s2vy, trace_id=s35ya4v3k0okxdx1r9wae5p5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:49:30 | WARN | db | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=170.3.69.191, request_id=4n061ry7notf4x9h, trace_id=tmrn2ftr8klvw8ru2y75kc5v, ua="PostmanRuntime/7.36.0")
2026-02-01 04:49:34 | WARN | orders | Elevated error rate observed window_s=60 rate=3.2% (env=prod, region=ap-southeast-1, ip=143.200.229.105, request_id=75t4msdzei2lhqh8, trace_id=m9be7wdrx5aogw5lb4adow4v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:47 | WARN | worker | Rate limit nearing threshold remaining=38 (env=dev, region=ap-southeast-1, ip=83.37.144.91, request_id=x1commzaka9i6c7u, trace_id=wlifxi218ak5hgdq27phzf1w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:49:49 | WARN | gateway | High memory usage warning mem=91% (env=staging, region=me-south-1, ip=143.43.149.208, request_id=e4wxpc5ef4zasjj5, trace_id=9vorx7l6mvxp09q2h89qpi3w, ua="curl/8.4.0")
2026-02-01 04:49:55 | WARN | gateway | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=128.50.168.189, request_id=a5xbisp9m1zkjvc5, trace_id=ily6a0qqv4w25zz7479d6ike, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:50:04 | WARN | search | High memory usage warning mem=74% (env=staging, region=eu-west-1, ip=117.32.190.174, request_id=61zsn0v6r2fkk7gy, trace_id=li543dhwxz7kfj91henbuoic, ua="PostmanRuntime/7.36.0")
2026-02-01 04:50:12 | WARN | gateway | Payment provider latency high (3311ms) (env=prod, region=me-south-1, ip=206.90.117.70, request_id=ui1b0ibn2pbb06s9, trace_id=81aarvvpn49aws5boznazy8m, ua="PostmanRuntime/7.36.0")
2026-02-01 04:50:21 | WARN | notifications | Temporary network jitter detected rtt_ms=126 (env=prod, region=eu-west-1, ip=52.165.1.78, request_id=d5lllojdru2h0t2t, trace_id=sbqxc5e1go4zxum3nf6dr3yt, ua="curl/8.4.0")
2026-02-01 04:50:31 | WARN | analytics | Rate limit nearing threshold remaining=49 (env=prod, region=eu-west-1, ip=219.235.201.19, request_id=gk8z1guj7gy4r5fs, trace_id=wy6ixfiwbkclprt4j6dup42d, ua="PostmanRuntime/7.36.0")
2026-02-01 04:50:35 | WARN | orders | Retrying request to upstream service attempt=5 (env=dev, region=eu-west-1, ip=28.6.80.183, request_id=k2zntowgy3dbpyfj, trace_id=3gbkz8tvyen1m0chirkp656x, ua="curl/8.4.0")
2026-02-01 04:50:40 | WARN | analytics | Rate limit nearing threshold remaining=40 (env=prod, region=ap-southeast-1, ip=38.88.121.159, request_id=0t70twp9qa7xojy4, trace_id=ekjfpze3gbboca24d6oa5wu4, ua="curl/8.4.0")
2026-02-01 04:50:45 | WARN | frontend | High memory usage warning mem=70% (env=prod, region=me-south-1, ip=96.127.231.15, request_id=15ke1g0bdrsi5ogc, trace_id=hhjhwe46m2mqk3yc8mt6srwv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:50:46 | WARN | notifications | Rate limit nearing threshold remaining=46 (env=prod, region=eu-west-1, ip=182.90.60.59, request_id=9gsq3q1l5dylfvyt, trace_id=21d3gy7vvf0mkhkej2a3b3lk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:50:51 | WARN | payments | Retrying request to upstream service attempt=5 (env=staging, region=eu-west-1, ip=57.74.233.139, request_id=fe6fma4fxjqdblog, trace_id=6v7bxijrwu5u33mrfhfwoblt, ua="curl/8.4.0")
2026-02-01 04:51:04 | WARN | orders | Payment provider latency high (2826ms) (env=dev, region=me-south-1, ip=67.231.13.75, request_id=ka6d68mh6jurh26j, trace_id=d7qxx7f8dqgcymr2719t4rfr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:51:08 | WARN | billing | Rate limit nearing threshold remaining=28 (env=dev, region=us-east-1, ip=225.53.220.163, request_id=z99ejfjys908nyfw, trace_id=6yllbuzkizif999mq2pn6ikq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:51:15 | WARN | search | Rate limit nearing threshold remaining=38 (env=staging, region=eu-west-1, ip=68.173.4.172, request_id=fn3tfuxnios9f0m2, trace_id=t7aqd219ly59q0hh07hm83go, ua="PostmanRuntime/7.36.0")
2026-02-01 04:51:18 | WARN | worker | Slow response detected (3313ms) endpoint=/payments/charge (env=dev, region=me-south-1, ip=217.228.190.182, request_id=sdk3oz29dqk3dba4, trace_id=ijm4miaykf4iw7ncfkf3zha0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:51:19 | WARN | billing | Elevated error rate observed window_s=300 rate=11.2% (env=prod, region=me-south-1, ip=205.53.166.161, request_id=hwqd5bp93xf0mzn0, trace_id=15huveda6lax8cxxzmw05qqc, ua="curl/8.4.0")
2026-02-01 04:51:26 | WARN | email | Elevated error rate observed window_s=300 rate=4.7% (env=prod, region=eu-west-1, ip=157.225.55.244, request_id=0fjslbhdtxjtjrfc, trace_id=agic67pb0o29dkye6aeex4um, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:51:27 | WARN | email | Queue backlog growing size=1073 (env=prod, region=ap-southeast-1, ip=109.45.14.159, request_id=mdigm0c5v83njmri, trace_id=pfmp9wl99o2hemx24kufdgr9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:51:32 | WARN | billing | Disk usage above 80% disk=82% (env=prod, region=eu-west-1, ip=26.237.120.70, request_id=8l1v57b226kfdpn2, trace_id=v4i1hrqokr8s0vehy3luqhzn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:51:55 | WARN | worker | Payment provider latency high (2895ms) (env=prod, region=ap-southeast-1, ip=65.231.16.32, request_id=5fdw7sni2ceicwqi, trace_id=94c6nh3qfs7qo2hpaqmm17o9, ua="PostmanRuntime/7.36.0")
2026-02-01 04:52:02 | WARN | notifications | High memory usage warning mem=95% (env=prod, region=eu-west-1, ip=111.76.56.167, request_id=tui9bm3l4az8dbl0, trace_id=y0l627w0pq0be9sbppjmk1ck, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:52:09 | WARN | worker | Elevated error rate observed window_s=120 rate=11.2% (env=dev, region=ap-southeast-1, ip=89.192.149.99, request_id=i1vj8i6lo1ouq252, trace_id=pf67bw2d3i4mx3uhjbw2kajg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:52:10 | WARN | frontend | Elevated error rate observed window_s=120 rate=7.3% (env=prod, region=us-east-1, ip=52.215.227.93, request_id=8b3zxtn4l0wmm7ie, trace_id=271ifynhweyzo60f29hmytgm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:52:11 | WARN | inventory | Elevated error rate observed window_s=60 rate=8.2% (env=prod, region=eu-west-1, ip=61.133.140.80, request_id=abtu8lhwjm48n0i9, trace_id=v86qw9en2wq2mv54oj8jbo81, ua="curl/8.4.0")
2026-02-01 04:52:16 | WARN | cdn | Queue backlog growing size=4153 (env=prod, region=us-east-1, ip=214.65.202.160, request_id=blsl7iv4i834wtca, trace_id=yetwwlakxhheutzt2grywzds, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:52:21 | WARN | kms | High memory usage warning mem=68% (env=staging, region=ap-southeast-1, ip=181.136.133.61, request_id=uzipff32fj20uaec, trace_id=86y25hsr7oo3e37it0tjcxpq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:52:22 | WARN | cdn | Elevated error rate observed window_s=60 rate=5.6% (env=prod, region=us-east-1, ip=207.229.90.168, request_id=xy1xnul41lulm5z5, trace_id=4qgl66fxbhgyfbaqai7u46cp, ua="PostmanRuntime/7.36.0")
2026-02-01 04:52:33 | WARN | search | Payment provider latency high (2902ms) (env=prod, region=ap-southeast-1, ip=106.138.148.122, request_id=x656twxb6wz5oiqj, trace_id=zrtt86klqk3z78qxgzloi1ab, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:52:47 | WARN | payments | Payment provider latency high (3167ms) (env=prod, region=eu-west-1, ip=77.134.79.167, request_id=4huwi0zsquahppbr, trace_id=4modpqw5sk2vnu6dxdz543pt, ua="curl/8.4.0")
2026-02-01 04:52:51 | WARN | notifications | Retrying request to upstream service attempt=3 (env=dev, region=eu-west-1, ip=131.128.68.220, request_id=ejkats41vnzs6rt6, trace_id=v7wk0f2u0u6uvav93vb7znmq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:52:54 | WARN | orders | Rate limit nearing threshold remaining=12 (env=staging, region=ap-southeast-1, ip=202.188.211.225, request_id=hopke8x5ornwjh1j, trace_id=b1ylwsv77b0xlcdi4cpw3pby, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:52:55 | WARN | orders | Elevated error rate observed window_s=30 rate=1.8% (env=prod, region=us-east-1, ip=151.219.212.74, request_id=x3fchgaj4wgeyppu, trace_id=03y0xdi2oavmaj8zrgb5blfu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:52:57 | WARN | billing | Retrying request to upstream service attempt=3 (env=staging, region=eu-west-1, ip=31.195.122.224, request_id=eold3l6bmdy8p4l8, trace_id=8afnnm7a35x472y4sw2ldff8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:52:58 | WARN | orders | Payment provider latency high (3144ms) (env=prod, region=ap-southeast-1, ip=180.27.3.120, request_id=m4ml6k6guuucse6m, trace_id=j2kitoez3wdun7gsei64tyfp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
