2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:38:49 | INFO | db | POST /files/3237 429 (1783ms) (env=staging, region=me-south-1, ip=6.40.173.77, request_id=l27psi3uyqw33dr8, trace_id=sf20xtw1gi975vaxnv0he62w, ua="PostmanRuntime/7.36.0")
2026-02-01 04:39:15 | INFO | db | Token refreshed user_id=1343 (env=prod, region=ap-southeast-1, ip=177.99.44.1, request_id=nuhjjzvrv3qmg3sy, trace_id=itp4kbz2vo9uf5qqh57l5oh8, ua="PostmanRuntime/7.36.0")
2026-02-01 04:39:23 | INFO | db | DELETE /orders/2056 201 (3337ms) (env=dev, region=eu-west-1, ip=208.17.133.136, request_id=6t5x5e9kmmopwm4b, trace_id=u9cbdhd2xg2zp5ditbk4hskh, ua="PostmanRuntime/7.36.0")
2026-02-01 04:39:26 | INFO | db | User login success user_id=2494 (env=dev, region=eu-west-1, ip=90.156.204.83, request_id=moas0wfnv9awo458, trace_id=giwkpf9144w3gab5tvd87c1c, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:39:41 | INFO | db | User login success user_id=3782 (env=prod, region=me-south-1, ip=47.103.41.155, request_id=o4xdkmrn5yzbjkym, trace_id=fvpjn2qzkl37jcdljhf76n9g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:39:48 | INFO | db | PATCH /inventory/SKU99187 503 (187ms) (env=prod, region=ap-southeast-1, ip=75.216.75.239, request_id=mx6mi7p39qmff70c, trace_id=saapidfo1guu06mx3p71z1gl, ua="PostmanRuntime/7.36.0")
2026-02-01 04:40:22 | INFO | db | Job completed successfully: job=sync-users duration_ms=2165 (env=prod, region=me-south-1, ip=28.136.26.6, request_id=485etxstnrzs7yuv, trace_id=f0altzjs5xn4ccey0r0vtuw1, ua="curl/8.4.0")
2026-02-01 04:40:34 | WARN | db | Rate limit nearing threshold remaining=41 (env=prod, region=ap-southeast-1, ip=74.220.198.95, request_id=75nbujcdgn80nh8y, trace_id=z2v0jw2927vbu0gfchxj8l3t, ua="curl/8.4.0")
2026-02-01 04:41:24 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=2872 (env=staging, region=ap-southeast-1, ip=147.245.101.6, request_id=ojo8dlrgecckizvh, trace_id=1qdsetam0ylsfidwe61tl0zn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:41:33 | INFO | db | Cache hit key=cart:1991 ttl_s=1191 (env=dev, region=ap-southeast-1, ip=3.95.104.25, request_id=wxgsal03f83t5a5x, trace_id=p3eejh2j7ghdv2cku77mzwna, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:42:25 | ERROR | db | Payment gateway returned 502 provider=stripe (env=prod, region=us-east-1, ip=249.156.25.85, request_id=by89bxsn7q2cp01r, trace_id=3kx9o4dvcp8uc7s8rnf5jm5o, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:42:46 | INFO | db | DELETE /payments/charge 502 (3280ms) (env=prod, region=ap-southeast-1, ip=212.140.109.48, request_id=zw5gft18tavbkai2, trace_id=ty5rsuu6p0y9qox57blef5gz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:43:12 | WARN | db | Queue backlog growing size=8378 (env=prod, region=eu-west-1, ip=50.25.38.217, request_id=6i1vic3r8uxdnmzy, trace_id=mdug7k09h8hiw0zep8qn5wlc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:43:21 | INFO | db | User login success user_id=7543 (env=prod, region=me-south-1, ip=231.56.68.142, request_id=mc1zv5ck81xkjauh, trace_id=gye60y5f6dbhsmdrfuf0pakq, ua="PostmanRuntime/7.36.0")
2026-02-01 04:44:20 | ERROR | db | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=ap-southeast-1, ip=217.43.241.133, request_id=sr4976ffb56a9qr4, trace_id=f4geu7uyjd98gnfrr4ylopdb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:44:35 | INFO | db | File uploaded id=file_cly1842u13 bytes=7790846 (env=prod, region=ap-southeast-1, ip=144.9.208.143, request_id=94ltdhzyyefrt3n7, trace_id=gfxmwrm40qy9rymmfspo0kis, ua="PostmanRuntime/7.36.0")
2026-02-01 04:44:42 | ERROR | db | Payment gateway returned 503 provider=stripe (env=prod, region=eu-west-1, ip=251.8.242.11, request_id=5bi7tmjfqacdql79, trace_id=go3obp41izde9mtmso2ac2ev, ua="curl/8.4.0")
2026-02-01 04:44:50 | WARN | db | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=228.92.84.154, request_id=00cs1a450r2fkcfy, trace_id=sm3voaxjqb5m29u3fys910oi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:44:51 | INFO | db | POST /files/upload 204 (2753ms) (env=prod, region=eu-west-1, ip=229.194.242.64, request_id=99qrrk4n96zyh3oi, trace_id=dohrw6dbm6hw8yizjr48n9g5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:45:12 | INFO | db | Config loaded version=5.14.48 (env=prod, region=ap-southeast-1, ip=214.117.207.38, request_id=oi81r7zb8w1wmjw8, trace_id=vvvbeo431exhg509jy9bt4kz, ua="PostmanRuntime/7.36.0")
2026-02-01 04:45:31 | INFO | db | User login success user_id=9101 (env=prod, region=ap-southeast-1, ip=197.62.145.106, request_id=ivmq4845gcsuyc1z, trace_id=vmjpvgixkn8ywudjw8nv9agi, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:45:35 | INFO | db | Token refreshed user_id=5463 (env=prod, region=ap-southeast-1, ip=47.128.187.139, request_id=bzck3lguf7a2s8lz, trace_id=l9qr695z9l6b4c1h5uzemhfi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:45:54 | INFO | db | Cache miss key=inv:SKU45824 (env=dev, region=ap-southeast-1, ip=213.156.116.251, request_id=p3tjwmbmlseth7bq, trace_id=rn4db98gdj0v2uff63vcupg5, ua="curl/8.4.0")
2026-02-01 04:46:37 | INFO | db | Cache miss key=rate:101.79.19.158 (env=prod, region=me-south-1, ip=101.79.19.158, request_id=91exwotnip10rjj8, trace_id=r8yc359se23gspn0nj5f5olg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:46:42 | WARN | db | Temporary network jitter detected rtt_ms=769 (env=prod, region=eu-west-1, ip=138.8.104.216, request_id=qb93mzxwxuucotdc, trace_id=5nrmc7dza6zqwpfch5nsktkw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:44 | INFO | db | User logout success user_id=1643 (env=staging, region=ap-southeast-1, ip=37.61.157.86, request_id=2s72bhm91bv9zsz1, trace_id=qgbjytbc1ioqdzmkzda77o46, ua="PostmanRuntime/7.36.0")
2026-02-01 04:47:53 | WARN | db | Queue backlog growing size=8849 (env=prod, region=me-south-1, ip=104.228.189.168, request_id=t7hyskkm70z5b2af, trace_id=4c3udgltkhrkcti36xuizu0r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:48:15 | INFO | db | Cache miss key=rate:134.151.101.117 (env=dev, region=us-east-1, ip=134.151.101.117, request_id=bkf42f2akvochazy, trace_id=7u4nlp4skr2tng27d4yqaw8h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:48:19 | INFO | db | User login success user_id=7363 (env=prod, region=ap-southeast-1, ip=218.84.152.121, request_id=v4olxppo2pvxc6qb, trace_id=w5nh52em9h4tseyixf749ad8, ua="curl/8.4.0")
2026-02-01 04:48:38 | WARN | db | Queue backlog growing size=570 (env=prod, region=ap-southeast-1, ip=76.214.55.253, request_id=lsblhe25a6kf80tm, trace_id=8dpbcq9ijgtfyqmyf885ormc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:48:40 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=1148 (env=prod, region=eu-west-1, ip=113.32.68.20, request_id=znuv02v5x2v5fhg8, trace_id=fdd25h8m81xv89ox17c6np7q, ua="curl/8.4.0")
2026-02-01 04:48:55 | INFO | db | Metrics pushed cpu=13% mem=26% (env=staging, region=me-south-1, ip=163.137.78.101, request_id=uz1wpccfdzc8haos, trace_id=0s63445w2hh1srhv0o5ndm24, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:49:09 | INFO | db | Metrics pushed cpu=30% mem=77% (env=prod, region=me-south-1, ip=84.254.55.184, request_id=pf1d1davh4p9qq7u, trace_id=h1t9r12cgvubdxjb9gz3i5wn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:49:30 | WARN | db | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=170.3.69.191, request_id=4n061ry7notf4x9h, trace_id=tmrn2ftr8klvw8ru2y75kc5v, ua="PostmanRuntime/7.36.0")
2026-02-01 04:49:35 | INFO | db | Token refreshed user_id=6539 (env=prod, region=me-south-1, ip=208.116.102.230, request_id=ufmff19sembhz3th, trace_id=jgebg3o04exhao05ndruei8k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:49:36 | INFO | db | Batch processed records=4283 duration_ms=3436 (env=staging, region=eu-west-1, ip=238.141.169.230, request_id=5cxfpalxz9gdt9r4, trace_id=bdiqdiyhna39fwvn3rh6qia9, ua="PostmanRuntime/7.36.0")
2026-02-01 04:49:59 | INFO | db | Metrics pushed cpu=34% mem=36% (env=prod, region=ap-southeast-1, ip=2.140.3.186, request_id=y5ozwatmsu03f09x, trace_id=prsq4bvn3qkg5y0b2amjt9wl, ua="curl/8.4.0")
2026-02-01 04:50:15 | INFO | db | User logout success user_id=2636 (env=prod, region=eu-west-1, ip=200.21.115.103, request_id=u2ys48zi080u54d5, trace_id=l9ndzka92kyuiyzad9j5yhsq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:50:55 | INFO | db | Config loaded version=3.18.41 (env=staging, region=ap-southeast-1, ip=63.37.130.188, request_id=74owrgqqzg4wbkum, trace_id=0d9e4aw85l6nd43oqx3a6nx4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:51:10 | INFO | db | Job completed successfully: job=daily-report duration_ms=1183 (env=prod, region=eu-west-1, ip=50.202.96.152, request_id=5sxkh522rqd7l6ax, trace_id=wy7i1kyp0ayo5955liediqgk, ua="PostmanRuntime/7.36.0")
2026-02-01 04:51:11 | INFO | db | User logout success user_id=6726 (env=prod, region=ap-southeast-1, ip=189.228.93.201, request_id=yykz980lsui6gzk6, trace_id=22gwq61ngeakuio9scfozq25, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:51:31 | ERROR | db | Upstream service unavailable dependency=s3 (env=prod, region=us-east-1, ip=116.35.11.203, request_id=b72nev4cbrt6oaa3, trace_id=0o7glpdq2wihchzphsn46dvv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:51:38 | INFO | db | Config loaded version=5.17.2 (env=prod, region=me-south-1, ip=182.111.236.119, request_id=t3hkweikq05maoyp, trace_id=vseap0mfc1jeixisjo61kc1j, ua="curl/8.4.0")
2026-02-01 04:51:39 | INFO | db | Metrics pushed cpu=23% mem=29% (env=staging, region=eu-west-1, ip=91.34.131.194, request_id=eo72jjqhgvravr18, trace_id=mzopthrxkpucvfa8ctsgq8re, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:51:44 | INFO | db | Job completed successfully: job=send-digests duration_ms=3062 (env=prod, region=ap-southeast-1, ip=69.50.227.190, request_id=6zc6hftewhp47cjg, trace_id=tih0xvxoh908l0bveux1rygc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:51:47 | INFO | db | Config loaded version=3.9.23 (env=prod, region=eu-west-1, ip=28.141.192.148, request_id=jom1memgsba3va0s, trace_id=85b9y51fql00kwa0owny6xcl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:52:00 | INFO | db | File uploaded id=file_cbhnc6t3l9 bytes=520775 (env=prod, region=us-east-1, ip=167.88.189.118, request_id=1wtb3eltxbg3kt8d, trace_id=8blmt1ant8dl1ddf2rslaj2k, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:52:03 | INFO | db | Job completed successfully: job=daily-report duration_ms=1770 (env=prod, region=eu-west-1, ip=187.11.200.49, request_id=skyu74punfsltott, trace_id=bn7iefnufctxdiuz4yw5umqy, ua="curl/8.4.0")
2026-02-01 04:52:05 | INFO | db | Metrics pushed cpu=38% mem=43% (env=prod, region=eu-west-1, ip=253.231.174.84, request_id=bqsfh7stzqe0zw0w, trace_id=f006to8vtyqlyf8e8mupd3kt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:52:39 | INFO | db | Cache hit key=cart:4867 ttl_s=645 (env=prod, region=eu-west-1, ip=67.201.4.138, request_id=5ethpkijhooiehak, trace_id=qh92xvedjk49mqe7cbrrfb0a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:53:07 | INFO | db | User login success user_id=1752 (env=prod, region=me-south-1, ip=58.149.58.31, request_id=97ei7gokqcqaspu1, trace_id=8nexn2lby4lyxmzsjk93zzvb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:54:36 | INFO | db | Token refreshed user_id=5118 (env=staging, region=ap-southeast-1, ip=111.246.168.207, request_id=ccp6ngf00pk0n7zv, trace_id=9n372u23u9ngm4jde6iv7b5d, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:54:40 | ERROR | db | Worker crashed: out of memory rss_mb=3776 (env=staging, region=eu-west-1, ip=98.166.103.253, request_id=7umbugzzo942s22l, trace_id=v0dlo048brfouk9kofuoori7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:54:42 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=21.153.47.104, request_id=nzqb8885xtnhqr7e, trace_id=wtaeky8pytqqkq5i8wb55cma, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:55:00 | INFO | db | Cache miss key=rate:164.150.67.43 (env=dev, region=me-south-1, ip=164.150.67.43, request_id=bpc4tvdrenx1um7h, trace_id=7a92zzn98m4eztbv3ueghk8p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:55:16 | WARN | db | Circuit breaker half-open dependency=postgres (env=staging, region=eu-west-1, ip=218.238.94.175, request_id=fm88jiayu86tqyr2, trace_id=iklm8sa3hh5damipswnotn13, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:55:31 | INFO | db | Batch processed records=3291 duration_ms=2961 (env=prod, region=ap-southeast-1, ip=231.94.167.16, request_id=0ti5c57q633lv0y9, trace_id=rc49ufja0dl2tb3fbfoo4hx1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:55:41 | WARN | db | Payment provider latency high (164ms) (env=staging, region=ap-southeast-1, ip=157.157.40.156, request_id=p6wo8o54e1yg0h3d, trace_id=mvvabw6ump0igwstm64al80y, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:56:22 | INFO | db | File uploaded id=file_bb20ly0qxz bytes=9505184 (env=staging, region=eu-west-1, ip=158.113.131.36, request_id=sl9ttfs52nvi87zv, trace_id=dq76yzthx0jv53rnlwqqdy7e, ua="PostmanRuntime/7.36.0")
2026-02-01 04:56:45 | INFO | db | Cache miss key=cart:7680 (env=staging, region=me-south-1, ip=223.35.2.42, request_id=dcsyi9sbjx4f23kq, trace_id=qswmqwjmtmgvod8xffgmqt7m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:57:05 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2886 (env=dev, region=eu-west-1, ip=156.77.38.157, request_id=ztbw2srzr90zz5cs, trace_id=qfiuqw4wch7mdqurfbl2bpzc, ua="curl/8.4.0")
2026-02-01 04:57:15 | INFO | db | Metrics pushed cpu=13% mem=70% (env=staging, region=us-east-1, ip=112.242.225.110, request_id=i6jnjbq0hun96xlc, trace_id=uaf3am7ed7yx6nsmngjdn9v9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:57:57 | INFO | db | Cache miss key=cart:5819 (env=prod, region=ap-southeast-1, ip=34.14.36.154, request_id=hyy62jby1v5gdypt, trace_id=97i35brgiz7zwl6e75x2i0b7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:58:05 | INFO | db | POST /notifications/push 401 (399ms) (env=prod, region=me-south-1, ip=128.51.98.101, request_id=ef58llsidjy2jgj8, trace_id=rihnfdaj4rw0culuy34qbcba, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:58:20 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2889 (env=prod, region=eu-west-1, ip=106.224.138.99, request_id=v2uw23d9z2egdi5t, trace_id=6h4csm3gyoy5gkc2y8hz3gz9, ua="curl/8.4.0")
2026-02-01 04:58:51 | INFO | db | Cache hit key=sess:6164 ttl_s=2803 (env=prod, region=us-east-1, ip=177.175.72.194, request_id=nqdh35hjki9x935p, trace_id=2qgqjvf18yoc12k9z59a7b1f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:58:55 | INFO | db | Token refreshed user_id=2045 (env=dev, region=ap-southeast-1, ip=121.118.16.231, request_id=uvz72s9iq9ogw270, trace_id=wfxfn62qzh5vl798n2jverpp, ua="PostmanRuntime/7.36.0")
2026-02-01 04:59:27 | INFO | db | User login success user_id=6009 (env=prod, region=me-south-1, ip=7.203.189.192, request_id=fy050gllwlk3icq4, trace_id=hgck548zm83q9f2at1b8cspx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:59:38 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=1068 (env=prod, region=eu-west-1, ip=140.94.241.9, request_id=bl07cqg1x6gj7no6, trace_id=92j4h06lmjt37ob372x7dlw3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:59:40 | WARN | db | Elevated error rate observed window_s=300 rate=8.5% (env=prod, region=eu-west-1, ip=2.76.176.196, request_id=6nz8s0jhfv4xfhqt, trace_id=dqto7sf9a6ot4nmls5mxgtwi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:01:03 | INFO | db | PUT /admin/config 404 (1431ms) (env=prod, region=ap-southeast-1, ip=26.15.187.148, request_id=ssa7d7ttieu31be3, trace_id=ctpa3ikktsu9bmrtjmzdwdso, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:01:28 | WARN | db | Circuit breaker half-open dependency=orders-api (env=prod, region=eu-west-1, ip=48.119.42.165, request_id=nwswt7gei44yc0o0, trace_id=m6vrbrvkmqzcb23ava4s4sy3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:01:30 | INFO | db | Cache hit key=sess:8698 ttl_s=2513 (env=staging, region=ap-southeast-1, ip=158.61.170.223, request_id=tms2b3i146a5hsj6, trace_id=g1iv6yb4e5nhj5qv8zuzfoep, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:01:36 | INFO | db | Batch processed records=4060 duration_ms=3469 (env=prod, region=eu-west-1, ip=198.235.249.191, request_id=3q2fky4yfg2awkxk, trace_id=5twtu9fve9nuz30l0wfpwnfx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:02:19 | WARN | db | Payment provider latency high (1811ms) (env=staging, region=ap-southeast-1, ip=85.213.122.178, request_id=jhhj7qcs1lpyweuu, trace_id=j1qvcw9qvo7g8yikaxk1vt5o, ua="curl/8.4.0")
2026-02-01 05:02:32 | INFO | db | File uploaded id=file_ops4yfp0e8 bytes=9350157 (env=prod, region=eu-west-1, ip=21.129.163.46, request_id=q6lrbiz98fnorzki, trace_id=65yofsyirotnq0fynmi6zicn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:02:38 | INFO | db | Config loaded version=4.20.40 (env=dev, region=me-south-1, ip=50.140.162.153, request_id=6gcvdnigih1vht0j, trace_id=8czc9l2dkm6ljnsw1lr97oon, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:02:59 | INFO | db | Config loaded version=5.6.35 (env=prod, region=ap-southeast-1, ip=234.89.235.70, request_id=vkx4bnxehunr2wek, trace_id=36msru0k4u9bq0yvg66k1c9r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:03:09 | ERROR | db | Unhandled exception type=KeyError message=unexpected None (env=prod, region=ap-southeast-1, ip=160.45.166.49, request_id=92ewpsfrud9e853t, trace_id=0quca65eofuaboco3bfpvcj7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:03:30 | INFO | db | Metrics pushed cpu=68% mem=21% (env=staging, region=eu-west-1, ip=35.243.252.30, request_id=nc503a644r1j35ou, trace_id=8twxrdwunp39zee6qe4ij6wn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:03:34 | WARN | db | Retrying request to upstream service attempt=3 (env=dev, region=me-south-1, ip=185.238.222.243, request_id=psri8249edd4sho0, trace_id=aex4wrwplegzyeth4mte3y6a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:03:47 | WARN | db | Rate limit nearing threshold remaining=39 (env=staging, region=eu-west-1, ip=253.133.78.154, request_id=wgxzv3j2iuhk79t5, trace_id=lpb5j5s9yma07i5z3vctt9c4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:05:36 | INFO | db | Batch processed records=3477 duration_ms=1164 (env=prod, region=ap-southeast-1, ip=23.217.219.129, request_id=mc695hln40p0q3n4, trace_id=5avv36tfxkyfvxthay80bac3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:05:45 | INFO | db | User login success user_id=1656 (env=staging, region=eu-west-1, ip=24.167.206.14, request_id=qubj8eb6owazdlk5, trace_id=yb6noyuws0bgp23qjzqlf6o2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:06:36 | INFO | db | Cache miss key=sess:8863 (env=prod, region=eu-west-1, ip=134.245.155.132, request_id=uxb4ywz9g4hpijdn, trace_id=hofg0ny5d5v0y08fqoead9tg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:07:52 | INFO | db | PUT /files/upload 500 (2810ms) (env=dev, region=eu-west-1, ip=59.25.186.228, request_id=64fiqe6sl1ykyjo4, trace_id=8d84t4a3das7x2d2xocjgj9t, ua="PostmanRuntime/7.36.0")
2026-02-01 05:08:38 | INFO | db | User login success user_id=4906 (env=prod, region=eu-west-1, ip=104.42.61.223, request_id=hq210rgtf3htxzua, trace_id=ilr98fc4rs7y8if9qxtuilwr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:09:06 | INFO | db | Token refreshed user_id=7122 (env=staging, region=eu-west-1, ip=143.35.238.145, request_id=2dlqwjytuzxws7z0, trace_id=e9g9x3guw74neswqs85g8gsz, ua="curl/8.4.0")
2026-02-01 05:09:34 | INFO | db | Token refreshed user_id=9538 (env=prod, region=me-south-1, ip=195.9.31.137, request_id=9k6hh1qx8ok3rclq, trace_id=hpmknrpqbufrklmfn9v9uoqu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:09:39 | WARN | db | Disk usage above 80% disk=93% (env=prod, region=me-south-1, ip=128.52.236.199, request_id=ytj8s70pgglq24le, trace_id=oo5mv7p52zdeo3q024n6d7x6, ua="curl/8.4.0")
2026-02-01 05:09:47 | INFO | db | Batch processed records=1104 duration_ms=2864 (env=dev, region=eu-west-1, ip=145.175.54.41, request_id=2tsch7ho17ug6p5v, trace_id=tg060onku0f6kb11535ayt7v, ua="PostmanRuntime/7.36.0")
2026-02-01 05:09:50 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=2937 (env=staging, region=ap-southeast-1, ip=87.57.114.28, request_id=j89lr5prwhdpza86, trace_id=ar2zrelzvziirq09x3xorbs1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:10:00 | INFO | db | POST /health 503 (1407ms) (env=prod, region=eu-west-1, ip=125.188.128.186, request_id=011n5hc0hwn2ltde, trace_id=hvsze55jci97wvkuyvawpvsf, ua="curl/8.4.0")
2026-02-01 05:10:50 | INFO | db | Config loaded version=1.8.25 (env=prod, region=me-south-1, ip=244.147.214.158, request_id=87infj5zi5p2ruc8, trace_id=33x4bkdf81x4rds3m4m63041, ua="curl/8.4.0")
2026-02-01 05:11:23 | INFO | db | DELETE /orders/4436 200 (3321ms) (env=prod, region=us-east-1, ip=126.87.173.190, request_id=5lk3lti56hntju6g, trace_id=ia20jqhv96jxfaj21gnhqnuf, ua="PostmanRuntime/7.36.0")
2026-02-01 05:11:50 | INFO | db | File uploaded id=file_j4t8nqtihc bytes=5488656 (env=prod, region=eu-west-1, ip=7.178.224.174, request_id=drxg70wqw4ylxj3l, trace_id=k84d9odk52wc26oce3lq4ll4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
